hex,lat,lon,n_focos,riesgo_alto,proba_oof,elevacion,temp_media,precip_anual,viento_medio,humedad_relativa,dist_asentamiento_km,dist_ruta_km,cobertura_veg
85c3298ffffffff,-40.884,-65.908,5.0,0,0.048289012,278.0,13.3,248.2,5.48,50.11,31.549,6.249,matorral
85c32993fffffff,-41.059,-66.151,1.0,0,0.030404717,487.0,13.3,248.2,5.48,50.11,42.247,32.7,matorral
85c32997fffffff,-40.918,-66.193,11.0,0,0.024035202,342.0,13.3,248.2,5.48,50.11,26.699,21.071,matorral
85c3299bfffffff,-41.112,-65.987,24.0,0,0.057510823,390.0,13.3,248.2,5.48,50.11,50.455,31.523,matorral
85c329a3fffffff,-40.604,-65.993,4.0,0,0.029617442,116.0,14.86,251.85,4.92,49.39,16.776,15.913,matorral
85c329abfffffff,-40.657,-65.831,1.0,0,0.040373523,189.0,14.86,251.85,4.92,49.39,28.449,18.256,matorral
85c329b3fffffff,-40.691,-66.114,7.0,0,0.06885716,186.0,14.86,251.85,4.92,49.39,4.632,1.915,matorral
85c329bbfffffff,-40.744,-65.951,3.0,0,0.07506046,148.0,14.86,251.85,4.92,49.39,19.589,5.249,matorral
85c329c3fffffff,-41.217,-65.659,4.0,0,0.06115612,257.0,14.26,277.4,5.33,51.87,49.976,23.471,matorral
85c329c7fffffff,-41.077,-65.702,4.0,0,0.020717664,238.0,14.26,277.4,5.33,51.87,59.078,24.346,matorral
85c329d3fffffff,-41.305,-65.78,3.0,0,0.054054134,309.0,14.26,277.4,5.33,51.87,48.464,34.209,matorral
85c329d7fffffff,-41.165,-65.823,3.0,0,0.016038213,352.0,14.26,277.4,5.33,51.87,61.266,33.777,matorral
85c329dbfffffff,-41.357,-65.616,2.0,0,0.05152631,256.0,14.26,277.4,5.33,51.87,34.944,20.871,matorral
85c32a43fffffff,-42.415,-63.786,1.0,0,0.31845152,54.0,13.39,357.7,6.37,65.57,44.141,108.612,matorral
85c32a93fffffff,-42.401,-64.685,106.0,0,0.274929,50.0,13.7,284.7,6.39,63.56,38.298,37.83,matorral
85c32a97fffffff,-42.261,-64.731,271.0,1,0.043376878,83.0,13.7,284.7,6.39,63.56,50.67,38.436,matorral
85c32adbfffffff,-42.687,-64.139,1.0,0,0.6934186,64.0,13.7,284.7,6.39,63.56,17.372,74.084,pastizal
85c32b23fffffff,-40.845,-64.465,3.0,0,0.2020074,104.0,14.74,346.75,6.1,64.85,41.956,15.099,matorral
85c32b27fffffff,-40.707,-64.51,1.0,0,0.13744295,107.0,14.74,346.75,6.1,64.85,36.253,0.29,matorral
85c32b2bfffffff,-40.895,-64.304,81.0,0,0.2068813,82.0,14.74,346.75,6.1,64.85,56.599,20.867,matorral
85c32b2ffffffff,-40.757,-64.35,78.0,0,0.42040342,104.0,14.74,346.75,6.1,64.85,49.81,5.491,matorral
85c32b37fffffff,-40.794,-64.626,79.0,0,0.24729802,41.0,14.74,346.75,6.1,64.85,27.326,7.271,matorral
85c32b67fffffff,-40.945,-64.143,90.0,0,0.16148375,32.0,14.74,346.75,6.1,64.85,69.521,25.68,matorral
85c32b6ffffffff,-40.994,-63.983,1.0,0,0.116720006,55.0,14.74,346.75,6.1,64.85,66.134,31.225,matorral
85c32ba7fffffff,-40.831,-64.904,403.0,1,0.052738443,0.0,14.77,324.85,5.73,60.38,11.556,3.62,agua
85c32c0ffffffff,-42.365,-66.054,1.0,0,0.0059468704,312.0,13.2,233.6,6.21,50.4,93.913,68.811,matorral
85c32c13fffffff,-42.544,-66.304,2.0,0,0.006783076,334.0,13.2,233.6,6.21,50.4,97.762,93.586,matorral
85c32c1bfffffff,-42.596,-66.136,1.0,0,0.008932723,232.0,13.2,233.6,6.21,50.4,86.348,82.722,matorral
85c32c27fffffff,-41.94,-66.184,7.0,0,0.0030817313,511.0,12.33,233.6,6.25,51.38,77.688,72.221,matorral
85c32c43fffffff,-42.7,-65.798,1.0,0,0.0034944408,132.0,13.62,240.9,6.19,51.68,62.199,56.02,matorral
85c32c53fffffff,-42.79,-65.923,1.0,0,0.0032589717,138.0,13.62,240.9,6.19,51.68,60.091,57.318,matorral
85c32c7bfffffff,-42.469,-65.718,1.0,0,0.005385842,214.0,13.62,240.9,6.19,51.68,64.154,45.851,matorral
85c32c97fffffff,-42.528,-66.769,1.0,0,0.015796522,300.0,12.58,215.35,6.16,50.25,122.446,114.228,matorral
85c32cabfffffff,-42.26,-66.39,1.0,0,0.0040874896,445.0,12.33,233.6,6.25,51.38,111.925,92.222,matorral
85c32cd7fffffff,-42.776,-66.388,1.0,0,0.0044080704,196.0,13.47,233.6,5.9,51.83,80.859,73.952,matorral
85c32d1bfffffff,-41.604,-66.435,15.0,0,0.0060259663,658.0,11.83,244.55,6.49,52.08,89.473,88.906,pastizal
85c32d27fffffff,-40.952,-66.478,11.0,0,0.0144867,558.0,13.3,248.2,5.48,50.11,40.177,38.795,matorral
85c32d2bfffffff,-41.146,-66.273,1.0,0,0.025913702,514.0,13.3,248.2,5.48,50.11,52.704,45.844,matorral
85c32d2ffffffff,-41.006,-66.315,2.0,0,0.03290232,509.0,13.3,248.2,5.48,50.11,38.386,35.058,matorral
85c32d37fffffff,-41.039,-66.601,6.0,0,0.054077655,597.0,13.3,248.2,5.48,50.11,54.287,51.44,pastizal
85c32d3bfffffff,-41.234,-66.395,9.0,0,0.037935745,758.0,13.3,248.2,5.48,50.11,64.602,59.469,pastizal
85c32d47fffffff,-41.569,-66.146,4.0,0,0.012121626,610.0,11.83,244.55,6.49,52.08,65.51,64.692,matorral
85c32d4ffffffff,-41.622,-65.98,1.0,0,0.01542865,399.0,11.83,244.55,6.49,52.08,51.569,51.248,matorral
85c32d53fffffff,-41.799,-66.226,1.0,0,0.08143449,607.0,11.83,244.55,6.49,52.08,75.04,75.263,pastizal
85c32d57fffffff,-41.658,-66.269,2.0,0,0.03697431,519.0,11.83,244.55,6.49,52.08,75.8,75.615,matorral
85c32d63fffffff,-41.34,-66.066,3.0,0,0.0099907275,561.0,11.83,244.55,6.49,52.08,65.889,57.398,matorral
85c32d67fffffff,-41.2,-66.108,7.0,0,0.0056408383,427.0,11.83,244.55,6.49,52.08,58.063,44.797,matorral
85c32d6ffffffff,-41.253,-65.944,6.0,0,0.0050542643,446.0,11.83,244.55,6.49,52.08,62.654,44.937,matorral
85c32d73fffffff,-41.428,-66.188,10.0,0,0.009003348,474.0,11.83,244.55,6.49,52.08,71.819,69.176,pastizal
85c32d77fffffff,-41.287,-66.231,2.0,0,0.008036666,633.0,11.83,244.55,6.49,52.08,67.809,58.472,pastizal
85c32d7bfffffff,-41.481,-66.023,3.0,0,0.007906498,417.0,11.83,244.55,6.49,52.08,56.946,55.277,matorral
85c32d83fffffff,-41.585,-66.892,1.0,0,0.0054859305,1225.0,8.76,215.35,6.94,58.21,106.127,115.496,pastizal
85c32d8bfffffff,-41.639,-66.726,1.0,0,0.01154327,985.0,8.76,215.35,6.94,58.21,113.743,112.238,pastizal
85c32d9bfffffff,-41.727,-66.851,1.0,0,0.003294692,1095.0,8.76,215.35,6.94,58.21,109.22,124.69,pastizal
85c32da3fffffff,-41.213,-66.849,1.0,0,0.005132993,1052.0,11.65,222.65,5.89,52.25,82.665,77.867,pastizal
85c32dabfffffff,-41.268,-66.684,1.0,0,0.0009137901,1092.0,11.65,222.65,5.89,52.25,78.584,77.483,pastizal
85c32db3fffffff,-41.301,-66.974,1.0,0,0.0039030637,1230.0,11.65,222.65,5.89,52.25,91.369,91.018,pastizal
85c32dc3fffffff,-41.834,-66.517,4.0,0,0.004606716,585.0,12.33,233.6,6.25,51.38,99.402,99.673,matorral
85c32dc7fffffff,-41.693,-66.559,11.0,0,0.0045638625,822.0,12.33,233.6,6.25,51.38,100.211,100.097,pastizal
85c32dcbfffffff,-41.888,-66.35,2.0,0,0.0050600655,535.0,12.33,233.6,6.25,51.38,87.918,86.357,pastizal
85c32dcffffffff,-41.746,-66.393,2.0,0,0.005347776,737.0,12.33,233.6,6.25,51.38,87.222,87.508,pastizal
85c32dd7fffffff,-41.781,-66.684,4.0,0,0.006777498,762.0,12.33,233.6,6.25,51.38,111.767,112.014,pastizal
85c32e03fffffff,-42.812,-65.001,4.0,0,0.2778132,75.0,13.49,244.55,6.31,59.55,5.667,8.236,matorral
85c32e07fffffff,-42.672,-65.047,119.0,0,0.079598464,93.0,13.49,244.55,6.31,59.55,9.734,3.904,matorral
85c32e17fffffff,-42.762,-65.169,39.0,0,0.034065224,139.0,13.49,244.55,6.31,59.55,10.348,4.141,matorral
85c32e1bfffffff,-42.953,-64.955,1.0,0,0.0720724,95.0,13.49,244.55,6.31,59.55,21.562,16.658,matorral
85c32e23fffffff,-42.441,-64.972,45.0,0,0.26636493,96.0,13.8,248.2,6.17,56.05,35.822,13.932,matorral
85c32e27fffffff,-42.301,-65.018,130.0,0,0.64760435,103.0,13.8,248.2,6.17,56.05,50.962,14.685,pastizal
85c32e2bfffffff,-42.491,-64.805,8.0,0,0.17464654,102.0,13.8,248.2,6.17,56.05,35.61,25.477,matorral
85c32e2ffffffff,-42.351,-64.851,338.0,1,0.0732987,88.0,13.8,248.2,6.17,56.05,47.997,26.312,matorral
85c32e33fffffff,-42.531,-65.093,4.0,0,0.30790028,103.0,13.8,248.2,6.17,56.05,25.667,1.525,matorral
85c32e37fffffff,-42.391,-65.139,238.0,1,0.031344112,104.0,13.8,248.2,6.17,56.05,41.685,2.365,pastizal
85c32e3bfffffff,-42.581,-64.926,97.0,0,0.16159213,99.0,13.8,248.2,6.17,56.05,21.971,13.133,matorral
85c32e4bfffffff,-43.1,-64.45,1.0,0,0.019686999,0.0,13.38,266.45,6.71,67.69,57.091,57.886,agua
85c32e67fffffff,-42.54,-64.639,5.0,0,0.12857045,0.0,13.7,284.7,6.39,63.56,29.621,37.159,agua
85c32e8bfffffff,-42.993,-65.246,1.0,0,0.009580044,49.0,13.42,240.9,6.01,53.22,28.641,5.903,matorral
85c32eabfffffff,-42.621,-65.215,4.0,0,0.001500472,110.0,13.62,240.9,6.19,51.68,20.815,10.624,matorral
85c32eaffffffff,-42.481,-65.26,43.0,0,0.002704383,117.0,13.62,240.9,6.19,51.68,35.719,10.071,matorral
85c32eb3fffffff,-42.661,-65.506,1.0,0,0.0037412774,118.0,13.62,240.9,6.19,51.68,39.455,33.286,matorral
85c32ed3fffffff,-43.275,-65.154,26.0,0,0.15586208,7.0,13.49,244.55,6.31,59.55,4.57,3.029,matorral
85c32ed7fffffff,-43.134,-65.2,4.0,0,0.153209,40.0,13.49,244.55,6.31,59.55,15.141,4.737,matorral
85c354dbfffffff,-39.53,-63.216,152.0,1,0.92990524,18.0,15.27,489.1,4.95,58.78,46.12,46.182,matorral
85c3561bfffffff,-39.514,-62.126,223.0,1,0.62888,2.0,15.02,620.5,6.23,71.87,47.848,45.358,pastizal
85c35683fffffff,-39.504,-62.539,166.0,1,0.6748323,11.0,15.09,551.15,5.09,62.51,12.314,10.657,pastizal
85c3568bfffffff,-39.552,-62.385,27.0,0,0.4818075,10.0,15.09,551.15,5.09,62.51,26.115,24.852,cultivo
85c35693fffffff,-39.59,-62.645,102.0,0,0.72947997,18.0,15.09,551.15,5.09,62.51,10.053,3.046,pastizal
85c3569bfffffff,-39.638,-62.491,105.0,0,0.9155563,14.0,15.09,551.15,5.09,62.51,22.199,16.047,pastizal
85c356c3fffffff,-39.734,-62.182,116.0,0,0.7217119,2.0,15.02,620.5,6.23,71.87,42.359,41.909,pastizal
85c356c7fffffff,-39.6,-62.231,190.0,1,0.811799,5.0,15.02,620.5,6.23,71.87,40.232,38.583,pastizal
85c356cffffffff,-39.647,-62.078,32.0,0,0.4834513,0.0,15.02,620.5,6.23,71.87,54.398,51.433,agua
85c356d3fffffff,-39.82,-62.288,226.0,1,0.72851187,3.0,15.02,620.5,6.23,71.87,30.086,32.323,pastizal
85c356d7fffffff,-39.686,-62.336,188.0,1,0.48818332,1.0,15.02,620.5,6.23,71.87,35.097,29.0,pastizal
85c356dbfffffff,-39.867,-62.133,70.0,0,0.6886435,2.0,15.02,620.5,6.23,71.87,41.672,45.376,matorral
85c37043fffffff,-39.519,-64.752,166.0,1,0.8195997,137.0,15.6,281.05,5.11,50.26,69.697,27.696,matorral
85c3704bfffffff,-39.57,-64.595,50.0,0,0.9099455,131.0,15.6,281.05,5.11,50.26,60.347,14.085,matorral
85c37053fffffff,-39.604,-64.866,254.0,1,0.82323045,148.0,15.6,281.05,5.11,50.26,65.351,35.144,matorral
85c3705bfffffff,-39.656,-64.708,150.0,0,0.90438056,122.0,15.6,281.05,5.11,50.26,54.142,23.704,matorral
85c3709bfffffff,-39.532,-65.455,122.0,0,0.06291903,164.0,15.64,255.5,5.01,49.33,14.263,10.033,matorral
85c370c3fffffff,-39.637,-65.138,34.0,0,0.6116406,159.0,15.6,281.05,5.11,50.26,43.9,27.811,matorral
85c370cbfffffff,-39.69,-64.98,345.0,1,0.62327045,143.0,15.6,281.05,5.11,50.26,58.681,23.461,matorral
85c370cffffffff,-39.552,-65.024,430.0,1,0.93733716,160.0,15.6,281.05,5.11,50.26,50.993,38.568,matorral
85c370d3fffffff,-39.723,-65.254,157.0,1,0.48966867,161.0,15.6,281.05,5.11,50.26,40.349,14.57,matorral
85c370d7fffffff,-39.585,-65.296,47.0,0,0.65432984,169.0,15.6,281.05,5.11,50.26,29.092,17.495,matorral
85c370dbfffffff,-39.775,-65.095,208.0,1,0.93338084,90.0,15.6,281.05,5.11,50.26,54.668,14.363,matorral
85c37203fffffff,-39.638,-64.013,519.0,1,0.97440946,102.0,15.37,419.75,5.04,55.35,64.151,36.094,matorral
85c37207fffffff,-39.502,-64.058,419.0,1,0.9885882,104.0,15.37,419.75,5.04,55.35,56.654,32.1,pastizal
85c3720bfffffff,-39.688,-63.856,514.0,1,0.99140036,79.0,15.37,419.75,5.04,55.35,69.002,49.567,matorral
85c3720ffffffff,-39.552,-63.902,452.0,1,0.9764988,64.0,15.37,419.75,5.04,55.35,64.424,45.58,matorral
85c37213fffffff,-39.724,-64.124,703.0,1,0.94928056,102.0,15.37,419.75,5.04,55.35,50.849,26.736,matorral
85c37217fffffff,-39.587,-64.169,310.0,1,0.9205759,118.0,15.37,419.75,5.04,55.35,62.36,22.591,matorral
85c3721bfffffff,-39.774,-63.967,402.0,1,0.98126465,51.0,15.37,419.75,5.04,55.35,55.538,40.264,matorral
85c37243fffffff,-39.874,-63.654,1025.0,1,0.9551248,51.0,15.32,357.7,5.09,54.81,61.238,57.692,matorral
85c37247fffffff,-39.738,-63.7,168.0,1,0.9572484,20.0,15.32,357.7,5.09,54.81,76.308,63.179,matorral
85c3724bfffffff,-39.924,-63.497,886.0,1,0.92913806,33.0,15.32,357.7,5.09,54.81,57.675,61.17,matorral
85c3724ffffffff,-39.788,-63.543,261.0,1,0.84431076,4.0,15.32,357.7,5.09,54.81,71.643,70.814,matorral
85c37253fffffff,-39.961,-63.764,647.0,1,0.97548217,61.0,15.32,357.7,5.09,54.81,52.217,44.651,matorral
85c37257fffffff,-39.825,-63.81,396.0,1,0.95825225,45.0,15.32,357.7,5.09,54.81,63.247,53.765,matorral
85c3725bfffffff,-40.01,-63.607,645.0,1,0.93887144,49.0,15.32,357.7,5.09,54.81,46.43,47.73,matorral
85c37263fffffff,-39.517,-63.636,253.0,1,0.9817954,89.0,15.37,419.75,5.04,55.35,70.579,64.391,matorral
85c3726bfffffff,-39.567,-63.48,283.0,1,0.98727554,75.0,15.37,419.75,5.04,55.35,69.084,68.876,matorral
85c37273fffffff,-39.602,-63.746,184.0,1,0.9896431,94.0,15.37,419.75,5.04,55.35,74.253,59.032,matorral
85c3727bfffffff,-39.652,-63.59,162.0,1,0.98772067,71.0,15.37,419.75,5.04,55.35,79.806,72.45,matorral
85c37283fffffff,-39.759,-64.393,366.0,1,0.83641076,117.0,15.42,317.55,5.17,52.9,38.618,3.665,matorral
85c37287fffffff,-39.622,-64.438,156.0,1,0.9142347,123.0,15.42,317.55,5.17,52.9,53.474,0.5,matorral
85c3728bfffffff,-39.81,-64.236,188.0,1,0.9329548,63.0,15.42,317.55,5.17,52.9,37.657,17.246,matorral
85c3728ffffffff,-39.673,-64.281,315.0,1,0.96540457,117.0,15.42,317.55,5.17,52.9,50.082,13.044,matorral
85c37293fffffff,-39.845,-64.506,98.0,0,0.91797835,97.0,15.42,317.55,5.17,52.9,28.999,5.873,matorral
85c37297fffffff,-39.708,-64.551,524.0,1,0.8980519,123.0,15.42,317.55,5.17,52.9,44.665,9.943,matorral
85c3729bfffffff,-39.896,-64.349,331.0,1,0.8255851,69.0,15.42,317.55,5.17,52.9,24.809,7.737,matorral
85c372bbfffffff,-39.536,-64.326,167.0,1,0.90336263,137.0,15.55,335.8,5.13,52.27,63.552,9.059,matorral
85c372c3fffffff,-39.997,-64.033,345.0,1,0.7498768,80.0,15.32,357.7,5.09,54.81,37.884,29.228,matorral
85c372c7fffffff,-39.86,-64.079,474.0,1,0.8811004,60.0,15.32,357.7,5.09,54.81,42.052,30.802,matorral
85c372cbfffffff,-40.047,-63.876,507.0,1,0.93995416,71.0,15.32,357.7,5.09,54.81,45.444,31.57,matorral
85c372cffffffff,-39.911,-63.922,352.0,1,0.9856507,55.0,15.32,357.7,5.09,54.81,50.365,42.709,pastizal
85c372d3fffffff,-40.084,-64.146,528.0,1,0.67056143,82.0,15.32,357.7,5.09,54.81,26.43,15.738,matorral
85c372d7fffffff,-39.947,-64.191,557.0,1,0.75397456,66.0,15.32,357.7,5.09,54.81,28.56,21.28,matorral
85c372dbfffffff,-40.134,-63.988,365.0,1,0.976355,87.0,15.32,357.7,5.09,54.81,39.926,18.745,matorral
85c37403fffffff,-39.873,-65.923,330.0,1,0.7200232,214.0,15.34,266.45,5.06,49.91,50.622,40.5,matorral
85c37407fffffff,-39.734,-65.964,467.0,1,0.8200187,216.0,15.34,266.45,5.06,49.91,41.006,37.956,pastizal
85c3740bfffffff,-39.927,-65.763,72.0,0,0.6451866,202.0,15.34,266.45,5.06,49.91,50.595,26.981,matorral
85c3740ffffffff,-39.788,-65.805,334.0,1,0.4617262,197.0,15.34,266.45,5.06,49.91,37.381,30.523,matorral
85c37413fffffff,-39.959,-66.041,293.0,1,0.61795026,166.0,15.34,266.45,5.06,49.91,64.159,51.057,matorral
85c37417fffffff,-39.819,-66.083,337.0,1,0.8360535,228.0,15.34,266.45,5.06,49.91,54.707,51.612,pastizal
85c3741bfffffff,-40.013,-65.881,57.0,0,0.794708,215.0,15.34,266.45,5.06,49.91,62.837,39.065,matorral
85c37423fffffff,-39.51,-65.888,3.0,0,0.30121544,173.0,15.64,255.5,5.01,49.33,18.649,19.819,matorral
85c3742bfffffff,-39.564,-65.729,107.0,0,0.12519431,141.0,15.64,255.5,5.01,49.33,13.371,11.231,matorral
85c37433fffffff,-39.595,-66.006,28.0,0,0.50212663,200.0,15.64,255.5,5.01,49.33,32.288,33.572,matorral
85c3743bfffffff,-39.649,-65.847,52.0,0,0.19702226,166.0,15.64,255.5,5.01,49.33,27.167,24.54,matorral
85c37443fffffff,-40.119,-65.56,2.0,0,0.48453963,144.0,15.34,266.45,5.06,49.91,70.353,24.79,matorral
85c37447fffffff,-39.98,-65.603,1.0,0,0.39972872,206.0,15.34,266.45,5.06,49.91,54.79,15.879,matorral
85c3744bfffffff,-40.172,-65.4,2.0,0,0.43074286,184.0,15.34,266.45,5.06,49.91,73.22,23.523,matorral
85c3744ffffffff,-40.033,-65.443,1.0,0,0.23777033,178.0,15.34,266.45,5.06,49.91,62.341,11.301,matorral
85c37453fffffff,-40.205,-65.678,14.0,0,0.12977917,-13.0,15.34,266.45,5.06,49.91,66.744,38.333,matorral
85c37457fffffff,-40.066,-65.721,2.0,0,0.48877528,192.0,15.34,266.45,5.06,49.91,65.015,29.573,matorral
85c3745bfffffff,-40.258,-65.518,3.0,0,0.2375834,-25.0,15.34,266.45,5.06,49.91,71.381,35.99,matorral
85c37463fffffff,-39.756,-65.528,2.0,0,0.6755581,104.0,15.34,266.45,5.06,49.91,30.674,7.634,matorral
85c37467fffffff,-39.617,-65.571,171.0,1,0.24190934,113.0,15.34,266.45,5.06,49.91,14.857,3.72,matorral
85c3746bfffffff,-39.808,-65.369,368.0,1,0.8004947,101.0,15.34,266.45,5.06,49.91,41.297,4.056,cultivo
85c3746ffffffff,-39.67,-65.412,151.0,1,0.7607407,107.0,15.34,266.45,5.06,49.91,26.544,5.57,matorral
85c37473fffffff,-39.841,-65.645,1.0,0,0.75848025,175.0,15.34,266.45,5.06,49.91,39.476,17.631,matorral
85c37477fffffff,-39.702,-65.687,47.0,0,0.40583226,134.0,15.34,266.45,5.06,49.91,24.853,17.315,matorral
85c3747bfffffff,-39.894,-65.486,32.0,0,0.51260805,159.0,15.34,266.45,5.06,49.91,46.502,3.035,matorral
85c37483fffffff,-39.99,-66.321,26.0,0,0.3508362,246.0,15.06,255.5,4.95,49.27,77.208,60.166,matorral
85c37487fffffff,-39.85,-66.362,424.0,1,0.06415579,258.0,15.06,255.5,4.95,49.27,73.843,74.086,matorral
85c3748ffffffff,-39.905,-66.201,105.0,0,0.30116463,228.0,15.06,255.5,4.95,49.27,68.449,64.312,matorral
85c37493fffffff,-40.076,-66.441,1.0,0,0.19342531,194.0,15.06,255.5,4.95,49.27,70.531,48.34,matorral
85c37497fffffff,-39.936,-66.482,37.0,0,0.2983018,212.0,15.06,255.5,4.95,49.27,86.396,63.239,matorral
85c3749bfffffff,-40.13,-66.28,1.0,0,0.22834122,231.0,15.06,255.5,4.95,49.27,61.299,47.125,matorral
85c374a3fffffff,-39.626,-66.283,103.0,0,0.79974115,252.0,15.12,244.55,5.11,49.29,52.486,52.373,matorral
85c374abfffffff,-39.68,-66.124,49.0,0,0.7440939,222.0,15.12,244.55,5.11,49.29,46.075,47.404,matorral
85c374affffffff,-39.541,-66.165,393.0,1,0.045321014,232.0,15.12,244.55,5.11,49.29,41.717,41.303,matorral
85c374b3fffffff,-39.711,-66.402,108.0,0,0.79079723,270.0,15.12,244.55,5.11,49.29,64.491,64.141,matorral
85c374b7fffffff,-39.571,-66.443,332.0,1,0.049918357,271.0,15.12,244.55,5.11,49.29,51.862,51.165,matorral
85c374bbfffffff,-39.765,-66.242,54.0,0,0.7304344,244.0,15.12,244.55,5.11,49.29,59.934,60.652,matorral
85c374cbfffffff,-40.291,-65.797,1.0,0,0.3373683,145.0,15.06,255.5,4.95,49.27,53.016,52.045,matorral
85c374d7fffffff,-40.184,-66.119,2.0,0,0.2660788,214.0,15.06,255.5,4.95,49.27,54.707,50.401,matorral
85c374dbfffffff,-40.378,-65.916,1.0,0,0.0703766,183.0,15.06,255.5,4.95,49.27,39.376,39.433,matorral
85c37603fffffff,-40.241,-64.805,234.0,1,0.48494548,137.0,15.39,284.7,5.15,51.1,33.348,22.546,matorral
85c37607fffffff,-40.103,-64.849,1.0,0,0.3592409,123.0,15.39,284.7,5.15,51.1,33.424,12.132,matorral
85c3760bfffffff,-40.293,-64.645,39.0,0,0.51122683,120.0,15.39,284.7,5.15,51.1,26.401,7.822,matorral
85c3760ffffffff,-40.155,-64.69,19.0,0,0.17481788,116.0,15.39,284.7,5.15,51.1,20.643,10.367,matorral
85c37613fffffff,-40.328,-64.92,22.0,0,0.76141816,124.0,15.39,284.7,5.15,51.1,44.577,28.479,matorral
85c37617fffffff,-40.19,-64.964,1.0,0,0.74645704,134.0,15.39,284.7,5.15,51.1,44.287,25.386,matorral
85c3761bfffffff,-40.379,-64.76,3.0,0,0.8058022,123.0,15.39,284.7,5.15,51.1,40.058,13.745,matorral
85c37623fffffff,-39.879,-64.778,6.0,0,0.5224338,76.0,15.39,284.7,5.15,51.1,37.051,12.311,matorral
85c37627fffffff,-39.742,-64.822,246.0,1,0.79776376,142.0,15.39,284.7,5.15,51.1,50.897,22.52,matorral
85c3762bfffffff,-39.931,-64.62,8.0,0,0.8151143,69.0,15.39,284.7,5.15,51.1,23.662,13.314,matorral
85c3762ffffffff,-39.793,-64.664,383.0,1,0.70664144,132.0,15.39,284.7,5.15,51.1,38.71,19.508,matorral
85c37633fffffff,-39.965,-64.893,134.0,0,0.2883176,79.0,15.39,284.7,5.15,51.1,40.259,0.708,matorral
85c37637fffffff,-39.828,-64.937,130.0,0,0.89473945,83.0,15.39,284.7,5.15,51.1,51.204,9.808,matorral
85c3763bfffffff,-40.017,-64.734,188.0,1,0.2634251,71.0,15.39,284.7,5.15,51.1,25.515,0.504,matorral
85c37643fffffff,-40.481,-64.441,1.0,0,0.14912112,119.0,14.87,310.25,5.28,54.37,41.756,15.634,matorral
85c37647fffffff,-40.344,-64.486,1.0,0,0.4350012,101.0,14.87,310.25,5.28,54.37,26.576,6.874,matorral
85c3764bfffffff,-40.532,-64.281,175.0,1,0.13839728,106.0,14.87,310.25,5.28,54.37,49.6,19.441,matorral
85c37657fffffff,-40.431,-64.601,12.0,0,0.027826281,118.0,14.87,310.25,5.28,54.37,38.178,0.96,matorral
85c3765bfffffff,-40.619,-64.396,8.0,0,0.22696204,103.0,14.87,310.25,5.28,54.37,47.52,9.875,matorral
85c37663fffffff,-40.119,-64.417,532.0,1,0.9771807,58.0,15.42,317.55,5.17,52.9,3.5,0.557,pastizal
85c37667fffffff,-39.982,-64.462,63.0,0,0.57314146,95.0,15.42,317.55,5.17,52.9,13.444,1.998,matorral
85c3766bfffffff,-40.17,-64.258,433.0,1,0.82209724,50.0,15.42,317.55,5.17,52.9,18.156,2.465,pastizal
85c3766ffffffff,-40.033,-64.304,218.0,1,0.41282326,71.0,15.42,317.55,5.17,52.9,15.145,11.515,matorral
85c37673fffffff,-40.206,-64.531,101.0,0,0.5998211,109.0,15.42,317.55,5.17,52.9,12.93,2.233,matorral
85c37677fffffff,-40.068,-64.576,337.0,1,0.8359039,69.0,15.42,317.55,5.17,52.9,10.801,1.971,pastizal
85c3767bfffffff,-40.257,-64.372,4.0,0,0.9200985,62.0,15.42,317.55,5.17,52.9,18.2,10.871,matorral
85c37683fffffff,-40.363,-65.197,1.0,0,0.066980004,-70.0,15.35,288.35,5.1,52.84,46.132,41.603,suelo_desnudo
85c37687fffffff,-40.224,-65.24,70.0,0,0.6553762,116.0,15.35,288.35,5.1,52.84,61.606,29.385,matorral
85c3768bfffffff,-40.415,-65.036,5.0,0,0.102574825,-59.0,15.35,288.35,5.1,52.84,35.85,29.214,matorral
85c3768ffffffff,-40.276,-65.08,101.0,0,0.74221295,149.0,15.35,288.35,5.1,52.84,51.686,38.335,matorral
85c37693fffffff,-40.449,-65.314,11.0,0,0.17982416,-55.0,15.35,288.35,5.1,52.84,44.341,34.811,matorral
85c37697fffffff,-40.311,-65.357,10.0,0,0.76986223,26.0,15.35,288.35,5.1,52.84,58.416,38.277,matorral
85c3769bfffffff,-40.502,-65.153,26.0,0,0.08531086,-4.0,15.35,288.35,5.1,52.84,31.031,26.197,matorral
85c376a7fffffff,-39.861,-65.211,217.0,1,0.359707,94.0,15.39,284.7,5.15,51.1,53.934,8.897,matorral
85c376affffffff,-39.913,-65.052,112.0,0,0.5668019,102.0,15.39,284.7,5.15,51.1,55.032,1.354,matorral
85c376b7fffffff,-39.947,-65.327,33.0,0,0.53363144,144.0,15.39,284.7,5.15,51.1,56.632,2.126,matorral
85c376c3fffffff,-40.605,-64.832,2.0,0,0.18203524,104.0,15.35,288.35,5.1,52.84,16.57,1.893,matorral
85c376c7fffffff,-40.466,-64.876,1.0,0,0.12003332,-20.0,15.35,288.35,5.1,52.84,29.682,15.913,matorral
85c376cbfffffff,-40.656,-64.671,27.0,0,0.6497115,101.0,15.35,288.35,5.1,52.84,24.04,6.07,matorral
85c376d3fffffff,-40.692,-64.948,194.0,1,0.42471215,27.0,15.35,288.35,5.1,52.84,4.162,0.541,matorral
